FeatureGroupIndex	FileName	MonoisotopicMass	AverageMass	StartRetentionTime(FWHM)	EndRetentionTime(FWHM)	HighestApexRetentionTime	MedianApexRetentionTime	FeatureGroupQuantity	AllAreaUnderTheCurve	SumIntensity	MinCharge	MaxCharge	ChargeCount	MostAbundantFeatureCharge	IsotopeCosineScore
860	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9015.579209	9021.157104	2777.144751	2812.534124	2793.227289	2789.223614	308076749.062906	365341052.003888	365341106.003887	7	13	7	11	0.991117
861	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10138.886654	10145.230635	3403.021431	3430.325551	3414.589533	3418.467056	118209733.400809	120313775.892128	120313796.892128	7	9	3	7	0.987535
862	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	13642.435908	13650.938888	1495.895434	1535.229597	1516.010189	1516.010189	31079761.531563	31918743.185910	31918778.185910	18	25	8	21	0.877007
863	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9203.977888	9209.655857	4383.350078	4474.547364	4409.561748	4413.565196	584554786.393422	692182186.342494	692182231.342494	10	15	6	12	0.901398
864	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4825.141647	4828.164683	1955.972694	2011.047553	1987.955244	1983.871194	40281310.533147	41539051.219484	41539063.219484	5	8	4	7	0.914551
865	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8809.326719	8814.777984	1785.851463	1825.351340	1805.465764	1809.633501	393643191.290094	417721579.213810	417721649.213810	7	14	8	12	0.995856
866	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	4376.431932	4379.177321	875.402161	913.940081	890.797465	886.947726	2735789.078384	3429509.670421	3429531.670421	4	8	5	5	0.971680
867	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9580.274806	9586.279039	1452.072830	1516.010189	1491.224134	1475.955250	199511236.943176	216344590.769456	216344649.769456	11	18	8	14	0.988310
868	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9579.109835	9585.114068	1719.706744	1800.938730	1782.125549	1757.726265	32887054.238763	33508995.529522	32307178.816021	11	18	8	15	0.885427
869	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6543.537615	6547.553691	2470.152209	2507.517336	2484.640301	2484.640301	164678751.857099	176368951.434628	176368967.434628	5	8	4	6	0.957582
870	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8130.284308	8135.327185	2906.375099	2941.082109	2917.585006	2921.609583	172501808.626904	179887291.446073	179887315.446073	6	9	4	9	0.990068
871	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6338.356657	6342.259761	3802.255409	3901.923283	3841.374357	3856.221464	107796682.400613	107796682.400613	107796690.400613	5	9	5	7	0.897851
872	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7982.701773	7987.665372	2578.494328	2611.125824	2594.472282	2590.246023	256049489.489110	273594967.918683	273595013.918683	7	12	6	11	0.982969
873	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9717.805652	9723.889899	3522.209003	3574.709296	3562.266078	3558.533019	255281672.543837	289258501.805714	289258524.805714	7	10	4	9	0.943428
874	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6391.587422	6395.525133	2443.737294	2526.601492	2481.081470	2481.081470	415736584.583205	473854823.565833	473854860.565833	6	12	7	8	0.974520
875	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7962.902629	7967.866228	1921.389609	1968.626471	1952.397182	1952.397182	83443744.311488	102502553.871379	102502570.871379	10	13	4	13	0.919454
876	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10409.691687	10416.172639	2535.386559	2582.042956	2563.470775	2558.793404	96367839.976989	100849136.889694	100849174.889694	13	20	8	17	0.967398
877	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9364.663013	9370.529182	5315.823719	5359.929598	5331.666247	5326.901789	255483518.465436	268500490.149941	268500514.149941	6	8	3	7	0.981739
878	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5890.526171	5894.173252	6161.882375	6233.649530	6207.408025	6211.178014	60023577.885870	63300771.036545	63300796.036545	7	11	5	9	0.978071
879	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12157.479159	12165.087302	6265.877758	6308.479598	6292.795620	6292.795620	161690392.481303	169233177.410633	169233219.410633	10	16	7	12	0.940286
880	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7113.835932	7118.292853	1952.397182	1983.871194	1964.568660	1964.568660	34992784.297007	36340200.709593	36340213.709593	9	12	4	12	0.870379
881	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8269.974974	8275.105725	2941.082109	2967.808319	2956.250310	2945.046709	62698758.619861	62698758.619861	62698771.619861	7	9	3	9	0.937779
882	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12790.928634	12798.926795	3510.974779	3589.512001	3538.548735	3548.120245	434807258.698568	454765485.328374	454765547.328374	14	22	9	19	0.925978
883	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8841.716158	8847.202577	3056.803426	3121.076305	3098.567149	3098.567149	211822308.573665	229686548.432249	229686586.432249	9	15	7	12	0.974766
884	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10669.712992	10676.382845	2664.279999	2727.992738	2695.861837	2695.861837	47247890.344887	47247890.344887	47247907.344887	15	17	3	15	0.915786
885	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9558.187362	9564.179738	4090.086324	4169.529801	4153.749148	4129.934107	330697467.439006	337793900.131643	337793942.131642	10	15	6	13	0.886158
886	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9558.188200	9564.180576	4248.919896	4323.102806	4283.527015	4279.654392	225787313.354407	231789164.160131	231789205.160131	11	16	6	14	0.959234
887	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8849.797783	8855.284201	2585.854647	2656.775811	2622.695512	2611.125824	145669269.980237	152537658.923742	152537689.923742	12	16	5	13	0.956969
888	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15351.449002	15361.048131	3760.552160	3818.626149	3806.247032	3806.247032	140443789.428054	144571458.415033	144571486.415033	22	27	6	23	0.874746
889	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8767.734962	8773.172386	1127.180393	1211.833583	1153.749066	1157.838386	353177205.854173	449186133.469835	449186233.469834	7	17	11	11	0.997830
890	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6314.768078	6318.657528	6289.304613	6324.638483	6308.479598	6308.479598	126752357.885190	147339784.729539	147339826.729539	6	12	7	10	0.993425
891	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5134.783120	5137.974492	4918.942329	4998.631854	4972.295811	4955.595702	27863577.577821	29396896.550982	29396903.550982	6	8	3	6	0.867060
892	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3867.122372	3869.472081	2875.876794	2913.477048	2887.373517	2887.373517	71051008.281855	75388286.296781	75388295.296781	4	8	5	5	0.928589
893	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9104.792027	9110.418631	2594.472282	2633.924546	2611.125824	2611.125824	165442051.262735	170567994.474085	170568021.474085	7	11	5	7	0.974994
894	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7475.583037	7480.228913	1684.942147	1727.074375	1699.815082	1699.815082	35443402.904823	36153621.028034	36153648.028034	6	10	5	7	0.991133
895	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9559.710116	9565.702492	3566.523663	3609.340148	3589.512001	3589.512001	114316526.461947	117293223.858324	117293246.858324	7	10	4	8	0.939811
896	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6695.246887	6699.461325	3924.742999	3950.982425	3939.451424	3939.451424	115670565.935108	127054940.318403	127054954.318403	6	8	3	7	0.940877
897	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6358.794524	6362.697628	6292.795620	6332.316451	6311.960163	6311.960163	124725531.556385	148719555.538013	148719595.538013	8	12	5	10	0.993871
898	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7900.844610	7905.761451	1603.984518	1642.228163	1627.323821	1627.323821	97834725.355477	112589874.764354	101828982.601498	6	8	3	7	0.943050
899	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10214.351848	10220.743591	3928.255616	3950.982425	3935.603087	3935.603087	60241205.026823	69277627.053021	69277636.053021	8	10	3	10	0.858826
900	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9086.825330	9092.440184	1414.415637	1471.137587	1448.396043	1448.396043	184294822.350530	199005800.244921	199005844.244921	7	14	8	8	0.990757
901	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11667.063219	11674.288854	5906.997895	5967.763634	5940.091165	5944.114485	935178656.594205	1027795891.724869	1027795979.724870	7	15	9	12	0.996370
902	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9760.250386	9766.357957	1895.397566	1952.397182	1921.389609	1913.776624	211633515.353455	255355125.740827	255355147.740827	7	10	4	8	0.941625
903	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10661.521063	10668.177209	3627.685300	3699.556093	3642.641738	3642.641738	392424113.732420	454322878.710411	447261182.968194	12	19	8	16	0.966006
904	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7154.591570	7159.060065	4902.672864	4935.357710	4918.942329	4918.942329	164303747.086670	184181138.412999	184181162.412999	6	8	3	7	0.991239
905	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3671.989320	3674.226674	2042.288535	2096.642356	2073.690613	2077.765057	77173218.781263	88893160.703107	88893172.703107	5	8	3	5	0.933586
906	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9678.261060	9684.319647	1550.103614	1612.083985	1588.821668	1588.821668	110521666.783474	111235114.146074	111235168.146074	8	15	8	8	0.959373
907	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6950.575974	6954.930662	2875.876794	2895.292198	2887.373517	2885.427803	68843264.407233	70321594.214016	70321606.214016	5	7	3	6	0.983925
908	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10652.762555	10659.418701	3306.505082	3360.943764	3345.553124	3322.205679	203605193.856823	214370852.621457	214370883.621457	11	17	7	16	0.951838
909	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	15322.769779	15332.346352	5064.152023	5170.192645	5091.117501	5091.117501	306747597.282290	335744317.726288	251230286.436784	13	18	6	18	0.900899
910	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11233.775871	11240.749348	5010.955664	5095.137122	5056.493844	5059.988473	292533960.790868	320537425.701947	316954116.031017	8	14	7	12	0.967740
911	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9822.132130	9828.299321	5023.161123	5068.064635	5043.818020	5043.818020	77522738.109247	87436470.398172	86845241.441937	7	11	5	11	0.955735
912	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9522.198926	9528.177427	2945.046709	3005.918921	2956.250310	2967.808319	92514632.008504	97897512.634334	97897529.634334	12	14	3	13	0.955488
913	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9201.951328	9207.629297	2902.643426	2952.790366	2929.286619	2929.286619	201004699.991523	210060432.550632	210060475.550632	10	16	7	12	0.978946
914	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9201.943164	9207.621132	2941.082109	3005.918921	2960.172077	2960.172077	198957092.680893	240031896.659188	240031929.659188	11	15	5	12	0.965419
915	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9365.460976	9371.327145	3325.920708	3369.054394	3338.192176	3357.126701	158318203.548545	162069643.751882	162069659.751882	7	10	4	7	0.873526
916	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8769.761489	8775.198913	1200.305744	1311.320145	1257.777139	1257.777139	21318834.659012	23321284.779398	19783052.104320	8	18	11	13	0.977634
917	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9189.972550	9195.650518	4383.350078	4459.789445	4413.565196	4417.783344	269630053.463217	299178380.822147	299178403.822147	11	14	4	11	0.963712
918	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8475.036627	8480.282385	1727.074375	1789.585355	1766.377763	1766.377763	17569757.863289	18352995.839887	18353019.839887	12	15	4	14	0.892252
919	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	19397.075284	19409.159969	4376.289314	4406.125740	4402.257053	4398.282760	113540123.971573	129675588.835660	129675607.835660	23	26	4	25	0.859683
920	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8560.644447	8565.929276	1384.119211	1435.939307	1414.415637	1410.889453	234830116.421946	274121543.374639	271102024.344047	8	12	5	10	0.967463
921	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8576.658390	8581.954780	1384.119211	1427.168578	1414.415637	1410.889453	89020594.089406	103174523.660477	97625419.621048	8	10	3	8	0.923247
922	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7846.877104	7851.765907	1463.620112	1504.215929	1483.497284	1483.497284	111739323.913825	128548114.271095	128548159.271096	7	13	7	10	0.955700
923	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7844.904237	7849.793040	1563.101699	1615.574420	1592.321878	1588.821668	17300450.859920	17378467.429143	17378483.429143	10	12	3	11	0.969084
924	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7846.871304	7851.760107	1603.984518	1651.080153	1623.511084	1623.511084	138253975.488895	167315378.120576	167315412.120576	7	12	6	10	0.975528
925	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7846.871855	7851.760658	1800.938730	1850.321565	1825.351340	1829.624790	223420146.982693	263788653.640558	263788707.640558	9	16	8	14	0.963625
926	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6183.067306	6186.877744	6246.327694	6304.617530	6292.795620	6292.795620	170337922.342602	222574691.000157	222574725.000157	6	12	7	10	0.959745
927	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7319.764033	7324.333681	4872.208193	4947.574461	4910.722216	4914.609563	303671376.470063	349094851.973064	349094874.973064	5	8	4	5	0.992959
928	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8366.511707	8371.693428	3483.814809	3518.249304	3507.015365	3507.015365	93958900.458504	100016825.719654	100016842.719654	7	11	5	10	0.883867
929	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6227.116101	6230.954384	6273.899007	6336.462736	6296.911256	6296.911256	115707590.187326	148580610.629288	148580643.629288	6	13	7	10	0.980153
930	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7019.189509	7023.583723	6711.682305	6845.822445	6792.824277	6784.787215	13576737.740886	14268553.124469	14268601.124469	9	14	6	11	0.969176
931	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9580.276281	9586.280514	1292.197092	1372.635316	1315.142861	1315.142861	190359004.598111	223481388.106864	223481490.106865	8	17	10	16	0.996908
932	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8319.656867	8324.815309	1380.290429	1439.435843	1403.585884	1407.121046	189810565.549211	215044219.616106	207480128.743286	10	18	9	12	0.967808
933	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8306.639320	8311.781730	1387.951653	1439.435843	1414.415637	1407.121046	117505284.887848	133856447.005306	128311313.835683	13	18	6	15	0.962052
934	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9744.239748	9750.347318	1895.397566	1940.960564	1921.389609	1913.776624	307531524.097893	345344859.607010	345344890.607009	7	12	6	8	0.973756
935	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6401.296153	6405.233864	3947.523503	4021.131382	3969.611483	3975.422562	85840553.538014	94018675.641157	94018685.641157	7	9	3	8	0.950397
936	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9421.063828	9426.953172	1273.058094	1315.142861	1292.197092	1292.197092	174957554.586756	202893364.952154	201978479.518723	7	20	14	14	0.994696
937	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8476.622814	8481.868572	1284.537499	1338.169920	1307.494303	1307.494303	129661030.321621	153609650.102784	153148530.674049	8	18	11	13	0.998945
938	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6502.252881	6506.241327	1467.433710	1531.502116	1479.514009	1475.955250	50594811.225535	52622973.383611	52622995.383611	6	9	4	7	0.969609
939	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12384.305462	12392.038514	2125.761557	2177.156458	2153.608153	2153.608153	48630870.720442	51559948.578752	51559979.578752	13	19	7	17	0.901700
940	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6270.741326	6274.605004	6285.804517	6320.634202	6301.121026	6301.121026	101630003.942897	119039859.561888	119039889.561888	8	11	4	10	0.992054
941	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	8769.771717	8775.209140	1387.951653	1439.435843	1399.374197	1399.374197	138079000.734009	151263980.177059	132014694.676762	10	17	8	13	0.928771
942	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9109.326232	9114.952836	5059.988473	5087.565324	5071.955718	5071.955718	97764172.000323	98278872.531399	98278891.531399	7	9	3	8	0.944838
943	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7740.761846	7745.598938	2332.741930	2352.069062	2344.408927	2344.408927	52721117.435311	53726882.845743	53726895.845743	6	8	3	7	0.960854
944	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	12202.813202	12210.453567	3403.021431	3464.215149	3446.069911	3442.002096	127667759.317413	127667759.317413	127667795.317413	14	22	9	20	0.882318
945	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	6402.820107	6406.757818	6292.795620	6324.638483	6315.790917	6315.790917	121431387.063384	140204577.021230	140204618.021230	8	13	6	10	0.982811
946	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10913.837295	10920.646341	5095.137122	5191.609837	5162.427700	5158.730126	655201297.476922	735482653.987326	735482724.987325	10	19	10	15	0.977825
947	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9762.189118	9768.296689	2952.790366	2998.344762	2967.808319	2975.122079	165919833.009993	166720348.303834	166720369.303834	7	10	4	8	0.952257
948	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	9229.864594	9235.558700	2590.246023	2683.407394	2641.895810	2645.464052	596311179.076549	687319539.673543	687319614.673543	8	17	10	12	0.994909
949	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	11230.925468	11237.898945	4203.228875	4275.339324	4233.608027	4233.608027	38849567.150948	39420084.754302	39420098.754302	16	19	4	18	0.858480
950	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	7324.926945	7329.496593	3612.822278	3695.814068	3672.757676	3664.860407	156420605.368254	156781596.168433	156781609.168433	7	9	3	7	0.886883
951	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	3838.029761	3840.365658	2578.494328	2645.464052	2590.246023	2590.246023	25031473.413245	25031473.413245	25031480.413245	4	6	3	5	0.940445
952	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	10212.261331	10218.641557	4501.149444	4559.116060	4512.631212	4516.791677	215087854.359592	216976763.075957	216976794.075957	7	10	4	8	0.986323
953	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	5302.160851	5305.454335	5960.362004	6020.715033	5997.556692	5997.556692	71644645.019067	81675284.675674	81675314.675674	6	11	6	8	0.983727
954	/Users/jeek/Documents/A4B/FDQ/spike-in/20220414_Ecoli_ProtMix_A_R1.mzML	17836.516785	17847.666679	5331.666247	5394.356924	5359.929598	5363.672466	488814716.555876	622130396.809866	545233562.768708	15	24	10	23	0.974519
